model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent
all features,5,10,0.25,0.01,100,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5416602.520089052,386.43606915378064,5040594.946132271,359.61060276354624
all features,5,10,0.25,0.01,100,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5148361.867527225,367.2990062109504,5886762.201928255,419.97861887026727
all features,5,10,0.25,0.01,100,"['title_sentiment', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5375408.61006241,383.4971766275651,5137032.381532828,366.4907279559058
all features,5,10,0.25,0.01,100,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5265477.508995163,375.65437435130076,5443915.798572094,388.38467733271636
all features,5,10,0.25,0.01,100,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5342821.0308440635,381.1722845998281,5297802.393491465,377.9605249787969
all features,5,10,0.25,0.01,100,"['title_sentiment', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5431093.525880989,387.4698993629481,5107115.601162108,364.3563784323214
all features,5,10,0.25,0.01,100,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5506241.586910998,392.83117909526413,4989605.341980331,355.9728571244479
all features,5,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5365182.701655987,382.7676307852315,5384104.323883355,384.1175539683408
all features,5,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5371355.853708509,383.20804128325454,5539770.751386958,395.2232465349639
all features,5,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5438976.322937752,388.03228087373003,5173063.8205411965,369.0613148883432
all features,5,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5270733.519601765,376.029353329491,5729713.7905704975,408.77433158375254
all features,5,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5410768.13602482,386.0198273425432,5337808.097923424,380.8146474858625
all features,5,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_happy', 'category_id']",5262443.957816342,375.4379520480631,5770257.594718808,411.6668436788354
all features,5,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_happy']",5280970.836080904,376.7597130566833,5596398.240032585,399.26321513836564
all features,5,10,0.25,0.01,100,['image_emotions_happy'],5639704.170039118,402.3527852703269,4746569.0827371925,338.63394840160265
all features,5,10,0.25,0.05,5,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4518395.5729303975,322.35539115326503,4886753.461255839,348.63510687512877
all features,5,10,0.25,0.05,5,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4674785.772284943,333.5127196942843,4859658.139142968,346.7020483331885
all features,5,10,0.25,0.05,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4615452.320312754,329.2796998512333,5122258.850854751,365.4367416053133
all features,5,10,0.25,0.05,5,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4834788.3351037325,344.9277646788307,4719394.506595972,336.6952356483618
all features,5,10,0.25,0.05,5,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4901719.018855256,349.70279298094226,4767226.434143853,340.1077035178609
all features,5,10,0.25,0.05,5,"['title_sentiment', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5057786.106936323,360.8370698304337,4187338.7133812914,298.7368385649816
all features,5,10,0.25,0.05,5,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4720193.667779767,336.7522501155191,4722783.315582789,336.9370030697521
all features,5,10,0.25,0.05,5,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4726752.141864323,337.2201506002756,5244789.210091134,374.17841135119113
all features,5,10,0.25,0.05,5,"['title_sentiment', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5050680.356573036,360.3301250751941,4579769.127972206,326.73395784195753
all features,5,10,0.25,0.05,5,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5074601.640480028,362.0367385636022,5071564.924803907,361.8200904959868
all features,5,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5156762.8622105215,367.89835743717646,4741815.720683516,338.29482982303335
all features,5,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5030228.115340305,358.8710031111863,5531890.189064846,394.6610244566069
all features,5,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5006397.662120631,357.17086974636777,5614606.517442519,400.56224624176673
all features,5,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5084788.059554922,362.76346712296316,5168349.5687188,368.7249865466398
all features,5,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5101562.545702156,363.9602074163057,5121617.708979809,365.39100069207404
all features,5,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_happy', 'category_id']",4962265.904097909,354.0223826584014,5521818.8266874,393.94250437437285
all features,5,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_happy']",5096519.421014603,363.6004163344823,5022642.140122628,358.32979772774814
all features,5,10,0.25,0.05,5,['image_emotions_happy'],5457552.34309001,389.3575478065605,4649294.034641108,331.694065500175
all features,5,10,0.25,0.05,10,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4661677.496965875,332.57753747094426,4480139.8052394,319.626114187835
all features,5,10,0.25,0.05,10,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4602819.377933645,328.3784292527865,5114338.704112572,364.8716954600926
all features,5,10,0.25,0.05,10,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4852302.912224646,346.17730519992205,4188217.0219513513,298.7994996352852
all features,5,10,0.25,0.05,10,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4903267.9783397745,349.8133002245984,4392891.2995468285,313.40155378224256
all features,5,10,0.25,0.05,10,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5075727.4136022525,362.1170544698364,4229341.014908876,301.7334040758408
all features,5,10,0.25,0.05,10,"['title_sentiment', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4759405.185094472,339.5497130197015,5253453.964128675,374.79657993159435
all features,5,10,0.25,0.05,10,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4797146.324328946,342.24227490458503,4556874.71390397,325.10060421386765
all features,5,10,0.25,0.05,10,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4978718.7141671805,355.1961736512096,4338193.588979013,309.4992611209028
all features,5,10,0.25,0.05,10,"['title_sentiment', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4811608.7171787005,343.27406378381124,5314538.682007658,379.1545401428107
all features,5,10,0.25,0.05,10,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5276461.163242594,376.4379799706128,4302599.2647990845,306.9598592228934
all features,5,10,0.25,0.05,10,"['title_sentiment', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5035555.002577297,359.25103863290946,5295822.200688231,377.81925230460484
all features,5,10,0.25,0.05,10,"['title_sentiment', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5099323.1901748525,363.8004453248103,5440173.312279533,388.117677550769
