model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent
all features,3,10,0.25,0.01,100,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5430821.167385522,387.4504685211985,5229788.262557128,373.1082004252236
all features,3,10,0.25,0.01,100,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5481479.19805453,391.0645587503041,5068418.657153551,361.5956266740984
all features,3,10,0.25,0.01,100,"['title_sentiment', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5458519.895317509,389.42657577715806,5102025.756259111,363.993254195381
all features,3,10,0.25,0.01,100,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5352512.628029679,381.86371113635926,5196980.341739251,370.76758859133906
all features,3,10,0.25,0.01,100,"['title_sentiment', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5460840.45107198,389.59213092739924,5055075.26552182,360.64367057390064
all features,3,10,0.25,0.01,100,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5458368.924587463,389.4158050892112,5183707.972783587,369.82069945399445
all features,3,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5263433.071925833,375.50851830560157,5815945.057964125,414.9263192708966
all features,3,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5092065.9189138925,363.28269063107615,6172006.56297826,440.3287754903314
all features,3,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5554795.150542157,396.2951305673253,4895715.878774399,349.2745116280421
all features,3,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5449378.926869758,388.7744326852279,5186750.864896292,370.0377881664358
all features,3,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5457084.190761002,389.324148467193,5164619.3530362295,368.4588621854517
all features,3,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5569131.031606126,397.3178937303357,4809016.670439211,343.08913968252153
all features,3,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_happy', 'category_id']",5300240.80912331,378.1344885931177,5664932.384181233,404.1526389366595
all features,3,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_happy']",5345433.3214831315,381.35865295938646,5491241.303754409,391.7610155679004
all features,3,10,0.25,0.01,100,['title_sentiment'],5360503.609662708,382.4338108472934,5307235.664647652,378.63352179023707
all features,3,10,0.25,0.05,5,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4808240.670766477,343.0337776244632,5596916.050060633,399.3001572014144
all features,3,10,0.25,0.05,5,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4994511.565482164,356.3228812802553,5210026.213400535,371.6983187574854
all features,3,10,0.25,0.05,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4988430.3821446225,355.8890320960024,4850759.762033172,346.06721240801136
all features,3,10,0.25,0.05,5,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4798297.83076793,342.32442669996516,5656248.795425324,403.5331266330455
all features,3,10,0.25,0.05,5,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5205873.129951257,371.40202578840484,4440134.421184288,316.77201453737916
all features,3,10,0.25,0.05,5,"['title_sentiment', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4926055.505089815,351.4390282026736,5494078.896071465,391.96345759993005
all features,3,10,0.25,0.05,5,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4945013.067309424,352.791515448639,4689848.447437775,334.5873344468738
all features,3,10,0.25,0.05,5,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4830585.094405363,344.6278933467253,5305974.643384965,378.54355689101016
all features,3,10,0.25,0.05,5,"['title_sentiment', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5096804.823895267,363.6207778003495,4830513.952464107,344.6228178751489
all features,3,10,0.25,0.05,5,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5107359.136078271,364.3737529166693,5164784.489773243,368.4706435172529
all features,3,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4871761.79286333,347.56555794991743,5792373.867588763,413.2446824662488
all features,3,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5093219.6178304665,363.3649988441404,5428503.953015614,387.28515175498336
all features,3,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5030139.633358739,358.8646905510492,5624637.270323083,401.2778691251963
all features,3,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5101453.9714572895,363.95246141607,5188208.944022739,370.1418117428474
all features,3,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5152846.496449702,367.61895259172843,4888644.30285317,348.7700049762087
all features,3,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_happy', 'category_id']",5050858.113833538,360.34280679159417,5342468.674030117,381.14714644697005
all features,3,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_happy']",5136921.974782117,366.48285121941007,5036776.101949945,359.3381553891902
all features,3,10,0.25,0.05,5,['title_sentiment'],4989049.5690004,355.93320667475916,4987360.668916418,355.8127156645315
all features,3,10,0.25,0.05,10,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4962087.73322008,354.00967143334645,5315918.091173448,379.2529511769977
all features,3,10,0.25,0.05,10,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5070685.853090682,361.7573749808455,4817732.850026621,343.71097711019047
all features,3,10,0.25,0.05,10,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4849518.759931265,345.978675733538,5508816.621613452,393.014889508694
all features,3,10,0.25,0.05,10,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5134543.326118284,366.31315155321886,4664978.995315751,332.8130758993064
all features,3,10,0.25,0.05,10,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5107201.709521563,364.3625216514012,4863392.071954931,346.968437885124
all features,3,10,0.25,0.05,10,"['title_sentiment', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4944756.079977111,352.7731812300669,5367296.7219103305,382.9184510963343
all features,3,10,0.25,0.05,10,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5032547.821030656,359.0364976153978,4376305.875307625,312.21830171150725
all features,3,10,0.25,0.05,10,"['title_sentiment', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4941991.454316884,352.5759448500931,5370873.369281945,383.17361945065045
all features,3,10,0.25,0.05,10,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5155293.079630705,367.7934989025972,4905854.866794654,349.99785631896475
all features,3,10,0.25,0.05,10,"['title_sentiment', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5162754.436834542,368.3258136769801,5099959.599798868,363.8458486255997
all features,3,10,0.25,0.05,10,"['title_sentiment', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5160565.686415061,368.16966190004507,4964451.7191592,354.1783250184046
all features,3,10,0.25,0.05,10,"['title_sentiment', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5260747.761516958,375.3169405047541,4959618.275641949,353.8334931969158
