model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent
all features,9,10,0.25,0.01,100,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5222741.774503701,372.60548361434326,5475754.055775213,390.65611056353765
all features,9,10,0.25,0.01,100,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5242900.057162058,374.0436337245821,5587689.044083185,398.64187594360385
all features,9,10,0.25,0.01,100,"['title_sentiment', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5056773.085803003,360.7647979767619,6034056.808235952,430.48704153151954
all features,9,10,0.25,0.01,100,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5016545.56514641,357.89485045953467,6096622.182938651,434.9506360772843
all features,9,10,0.25,0.01,100,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5384031.92052866,384.11238850388634,5050184.262998339,360.29473232665333
all features,9,10,0.25,0.01,100,"['title_sentiment', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5299294.240247396,378.0669576354306,5418418.842886079,386.56565086840607
all features,9,10,0.25,0.01,100,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5204954.532818395,371.336490415661,5838240.860456948,416.5169662201607
all features,9,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5501837.771352994,392.51699817332985,4945008.932173544,352.7912204361013
all features,9,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5639975.724007817,402.3721587148131,4626933.110275606,330.0987725684153
all features,9,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5501203.105587169,392.4717192844207,5085226.818222375,362.79476943361425
all features,9,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5232057.093063924,373.27006534689184,5733625.341739426,409.0533929423086
all features,9,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5313668.804040679,379.09248053608184,5546284.064538302,395.68792510830167
all features,9,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_happy', 'category_id']",5358708.129978216,382.30571614051973,5435281.808907382,387.768703571531
all features,9,10,0.25,0.01,100,"['title_sentiment', 'image_emotions_happy']",5358068.285649123,382.26006779794915,5400149.807408241,385.26228510894646
all features,9,10,0.25,0.01,100,['image_emotions_happy'],5284745.314289344,377.02899523431523,5825901.877471146,415.6366675339078
all features,9,10,0.25,0.05,5,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4310068.067986651,307.4927052152626,4540624.382545425,323.9412586371242
all features,9,10,0.25,0.05,5,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4518521.965774211,322.3644083838171,4556591.423887127,325.0803934858083
all features,9,10,0.25,0.05,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4487688.026112897,320.1646260673094,4563179.62726883,325.55041494449364
all features,9,10,0.25,0.05,5,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4943659.031805823,352.69491464480194,3724077.425940774,265.6864402302908
all features,9,10,0.25,0.05,5,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4774123.009462214,340.59972512121203,5025437.803524558,358.5292484298649
all features,9,10,0.25,0.05,5,"['title_sentiment', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4839035.178312865,345.23074673999605,4628860.839826706,330.23630236266473
all features,9,10,0.25,0.05,5,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4785355.361557083,341.4010735633018,4314625.559775764,307.81784984340425
all features,9,10,0.25,0.05,5,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4844110.374235965,345.59282587639825,4498054.074356873,320.9041698904353
all features,9,10,0.25,0.05,5,"['title_sentiment', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5006958.56237476,357.2108859906074,4637885.588127083,330.8801539735898
all features,9,10,0.25,0.05,5,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5022690.120762681,358.3332208051973,5186261.10909461,370.00284757292815
all features,9,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4968524.087012357,354.46885950371825,5307234.798150461,378.63345997182466
all features,9,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5181171.426939403,369.6397349468852,5094603.16329987,363.4637049741747
all features,9,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5243177.299869919,374.0634130201516,4713080.475179209,336.2447744095764
all features,9,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5142731.717800281,366.8973350672476,4973768.297317374,354.8429966143093
all features,9,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5097679.302462349,363.683165627178,5041708.978670287,359.6900810625914
all features,9,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_happy', 'category_id']",5069086.535353654,361.6432750340001,5254554.9745215755,374.8751291931937
all features,9,10,0.25,0.05,5,"['title_sentiment', 'image_emotions_happy']",5199537.315056643,370.95001045338995,4579453.355478288,326.7114297201609
all features,9,10,0.25,0.05,5,['image_emotions_happy'],5424583.36158536,387.0054454380723,4786978.124725385,341.5168461749343
all features,9,10,0.25,0.05,10,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4402514.6082338,314.08810842003527,4012631.19223072,286.2726993790925
all features,9,10,0.25,0.05,10,"['title_sentiment', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4355660.57615312,310.7454064377297,5037447.441463417,359.38605068918525
all features,9,10,0.25,0.05,10,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4474251.749257571,319.2060432669697,4568255.581035618,325.9125481476535
all features,9,10,0.25,0.05,10,"['title_sentiment', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4629754.670737497,330.300070841591,4877316.092348812,347.9618177183077
all features,9,10,0.25,0.05,10,"['title_sentiment', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4829674.966474565,344.5629621913192,4837419.467562012,345.1154772681946
all features,9,10,0.25,0.05,10,"['title_sentiment', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4705231.338494849,335.6847943269867,5091591.385034179,363.2488360134489
all features,9,10,0.25,0.05,10,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_sad', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4601410.230460502,328.27789660185636,4897674.321387765,349.4142325808655
all features,9,10,0.25,0.05,10,"['title_sentiment', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4622061.354380182,329.75120743120584,5295777.056494777,377.81603158744895
all features,9,10,0.25,0.05,10,"['title_sentiment', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4770375.247237292,340.33234893901107,5426770.0368970055,387.16144917082056
all features,9,10,0.25,0.05,10,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4829163.300464539,344.5264584602626,5753352.847379881,410.4608101758296
all features,9,10,0.25,0.05,10,"['title_sentiment', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5092759.3005148815,363.3321584772613,4912276.94556929,350.4560259683459
all features,9,10,0.25,0.05,10,"['title_sentiment', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",5201555.672981336,371.09400593758335,5063722.636082413,361.26059896684774
